case_id,descripcion,nandina_ref,regimen,fuente_url,fecha_consulta,capitulo,partida,origen_caso,observaciones
SUNAT-0055,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE I (0-2 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:BLANCO (WHITE,WT) Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOA",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=43; fila_inicio=659; fila_fin=670; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0057,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE I (0-2 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:FOTOGREY (FOTOGRAY,PX,PG) Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOA",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=45; fila_inicio=683; fila_fin=694; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0060,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE I (0-2 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:FOTOBROWN (PHOTOBROWN,PB) Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOA",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=48; fila_inicio=719; fila_fin=730; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0061,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE I (0-2 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:FOTOGREY (FOTOGRAY,PX,PG) Acabado:TERMINADOS (FINISHED,F),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOATED)",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=49; fila_inicio=731; fila_fin=742; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0062,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE II (2.25-4 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:FOTOGREY (FOTOGRAY,PX,PG) Acabado:TERMINADOS (FINISHED,F),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOATED)",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=50; fila_inicio=743; fila_fin=754; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0069,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE II (2.25-4 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:FOTOGREY (FOTOGRAY,PX,PG) Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOA",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=57; fila_inicio=827; fila_fin=838; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0070,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE III (4.25-6 DIOPTRIAS) Numero de Focos:PROGRESIVO (PROGRESIVE,PG,MULTIFOCAL) Color:FOTOGREY (FOTOGRAY,PX,PG) Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOA",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=58; fila_inicio=839; fila_fin=850; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0072,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE I (0-2 DIOPTRIAS) Numero de Focos:MONOFOCAL (SINGLE VISION),COMBINADOS Color:FOTOBROWN (PHOTOBROWN,PB) Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:ANTIREFLEJANTE (ANTIREFLEX, MULTICOA",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=60; fila_inicio=863; fila_fin=874; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0073,"LENTES CORRECTORES,FULLLUZ,S/M, Material:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);Medida:SERIE I (0-2 DIOPTRIAS) Numero de Focos:MONOFOCAL (SINGLE VISION),COMBINADOS Color:GRIS Acabado:TERMINADOS (FINISHED,F),Tratamiento:SIN TRATAMIENTO",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=61; fila_inicio=875; fila_fin=886; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0075,"LENTES CORRECTORES,FULLLUZ,S/M, MATERIAL:RESINA (PLASTIC,CR-39,ORGANIC,RESIN);MEDIDA:SERIE I (0-2 DIOPTRIAS) Numero de Focos:MONOFOCAL (SINGLE VISION),COMBINADOS Color:GRIS Acabado:SEMITERMINADOS (SEMI FINISHED,SF),Tratamiento:SIN TRATAMIENTO SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",90015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,90,9001,SUNAT_ADUANET,hoja=Hoja1; serie=63; fila_inicio=899; fila_fin=918; descripcion_partida=LENTES DE OTRAS MATERIAS PARA GAFAS
SUNAT-0076,"DIOCTYL TEREPHTHALATE, S/M, S/M DIOCTYL TEREPHTHALATE DOTP EN 65 CILINDROS DE 200 KG C/U PARA USO INDUSTRIAL",29173990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,29,2917,SUNAT_ADUANET,"hoja=Hoja1; serie=1; fila_inicio=919; fila_fin=929; descripcion_partida=DEMAS: ACIDOS POLICARBOXILICOS AROMATICOS, ANHIDRIDOS,HALOGE"
SUNAT-0077,"DIOCTYL PHTHALATE, S/M, S/M DIOCTYL PHTHALATE DOP EN 65 CILINDROS DE 200 KG C/U PARA USO INDUSTRIAL SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",29173200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,29,2917,SUNAT_ADUANET,hoja=Hoja1; serie=2; fila_inicio=930; fila_fin=948; descripcion_partida=ORTOFTALATOS DE DIOCTILO
SUNAT-0078,"ZAPATILLA CUBRE TOBILLO, NORTH STAR, 509-6417 PARTE SUP:TEXTIL NATURAL, ARTIFICIAL O SINTETICO, COM:ALGODÓN PLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE ALGODÓN PARA DAMA, TALLA: 35 -40 (EUR), CEMENTADO USO:CASUAL / C: NEGRO/BLANCO / PLANTILLA:100% TEJ. DE ALDODON: ALGODON /CRED. 90 DIAS F.",64041900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6404,SUNAT_ADUANET,hoja=Hoja1; serie=1; fila_inicio=949; fila_fin=960; descripcion_partida=DEMAS CALZADO C/SUELA DE CAUCHO/PLAST. PARTE SUP.MATER.TEXT.
SUNAT-0079,"ZAPATILLA, NORTH STAR, 509-8416 PARTE SUP:TEXTIL NATURAL, ARTIFICIAL O SINTETICO, COM:ALGODÓN PLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA DAMA, TALLA: 35 -40 (EUR), CEMENTADO USO: CASUAL / COLOR: BEIGE / PLANTILLA:100% TEJIDO DE FIB.SINTÉTICAS,POLIESTER",64041900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6404,SUNAT_ADUANET,hoja=Hoja1; serie=2; fila_inicio=961; fila_fin=972; descripcion_partida=DEMAS CALZADO C/SUELA DE CAUCHO/PLAST. PARTE SUP.MATER.TEXT.
SUNAT-0080,"ZAPATILLA, NORTH STAR, 881-9311 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM:58% POLIURETANO 42% POLIESTERPLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 38 -44 (EUR), CEMENTADO USO: CASUAL / COLOR: AZUL / PLANTILLA:100% TEJIDO DE FIB.SINTÉTICAS,POLIESTER",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=3; fila_inicio=973; fila_fin=984; descripcion_partida=- - - Los demás
SUNAT-0081,"ZAPATILLA, NORTH STAR, 881-2311 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM:58% POLIURETANO 42% POLIESTERPLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 38 -44 (EUR), CEMENTADO USO: CASUAL / COLOR: GRIS / PLANTILLA:100% TEJIDO DE FIB.SINTÉTICAS,POLIESTER",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=4; fila_inicio=985; fila_fin=996; descripcion_partida=- - - Los demás
SUNAT-0082,"ZAPATILLA, NORTH STAR, 881-1948 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM:100% POLIURETANO PLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 38 -44 (EUR), CEMENTADO USO: CASUAL, / COLOR: BLANCO / PLANTILLA: 100% TEJIDO DE FIBRA SINTETICA,POLIESTE",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=5; fila_inicio=997; fila_fin=1008; descripcion_partida=- - - Los demás
SUNAT-0083,"ZAPATILLA, NORTH STAR, 881-6948 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM:100% POLIURETANO PLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 38 -44 (EUR), CEMENTADO USO: CASUAL / COLOR: NEGRO, PLANTILLA: 100% TEJIDO DE FIBRA SINTETICA,POLIESTER",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=6; fila_inicio=1009; fila_fin=1020; descripcion_partida=- - - Los demás
SUNAT-0084,"ZAPATILLA, NORTH STAR, 881-6905 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM:100% POLIURETANO PLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 38 -44 (EUR), CEMENTADO USO: CASUAL / COLOR: NEGRO, PLANTILLA: 100% TEJIDO DE FIBRA SINTETICA,POLIESTER",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=7; fila_inicio=1021; fila_fin=1032; descripcion_partida=- - - Los demás
SUNAT-0085,"ZAPATILLA, NORTH STAR, 881-1905 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM:100% POLIURETANO PLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 38 -44 (EUR), CEMENTADO USO CASUAL, COLOR: BLANCO, PLANTILLA: TEJIDO DE FIB.SINTÉTICAS 100% POLIESTER",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=8; fila_inicio=1033; fila_fin=1044; descripcion_partida=- - - Los demás
SUNAT-0086,"ZAPATILLA, NORTH STAR, 881-9311 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM: 58% POLIURETANO 42% POLIESTERPLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 39 -44 (EUR), CEMENTADO U: CASUAL / C: AZUL / PLANTILLA:100% TEJ. DE FIB.SINTÉTICAS,POLIESTER / CRED. 60 DIAS F.B",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=9; fila_inicio=1045; fila_fin=1056; descripcion_partida=- - - Los demás
SUNAT-0087,"ZAPATILLA, NORTH STAR, 881-2311 PARTE SUP:MATERIAL SINTETICO(EXCEPTUANDO PLASTICO), COM: 58% POLIURETANO 42% POLIESTERPLANTA:POLICLORURO DE VINILO, FORRO:TEJIDOS DE FIB. SINTETICAS PARA CABALLERO, TALLA: 39 -44 (EUR), CEMENTADO USO: CASUAL / COLOR: GRIS / PLANTILLA:100% TEJIDO DE FIB.SINTÉTICAS,POLIESTER SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=10; fila_inicio=1057; fila_fin=1076; descripcion_partida=- - - Los demás
SUNAT-0088,"JUGUETE SET DE POSTRES, S/M, 6656-E CODIGO:6656-E,COMPOSICION:PLÁSTICO DIMENSIONES:015.00cmX024.00cmX006.00cm TIPO:JUGUETE SET DE POSTR,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JUGUETE SET DE POST FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑA,PRESENTA:BLISTER,7 PZAS,JUGUETE SET D",95030095,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,hoja=Hoja1; serie=1; fila_inicio=1077; fila_fin=1088; descripcion_partida=- - Presentados en juegos o surtidos o en panoplias
SUNAT-0089,"JUGUETE POLICIA CARRO, S/M, 635-1 CODIGO:635-1,COMPOSICION:PLÁSTICO DIMENSIONES:016.00cmX019.00cmX010.00cm TIPO:JUGUETE POLICIA CARR,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JUGUETE POLICIA CAR FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,JUGUETE POLICIA CARRO",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=2; fila_inicio=1089; fila_fin=1100; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0090,"SET DE COCINA, S/M, 6130 CODIGO:6130,COMPOSICION:PLÁSTICO DIMENSIONES:033.00cmX037.00cmX004.00cm TIPO:SET DE COCINA,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:SET DE COCINA FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BLISTER,13 PZAS,SET DE COCIN",95030095,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,hoja=Hoja1; serie=3; fila_inicio=1101; fila_fin=1112; descripcion_partida=- - Presentados en juegos o surtidos o en panoplias
SUNAT-0091,"JGTE CARROS MONSTRUO ANIMAD, S/M, JM-0515D CODIGO:JM-0515D,COMPOSICION:PLÁSTICO DIMENSIONES:013.00cmX010.00cmX010.00cm TIPO:JGTE CARROS MONSTRUO,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE CARROS MONSTRU FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,JGTE CARROS MONSTRUO A",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=4; fila_inicio=1113; fila_fin=1124; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0092,"JGTE SOLDADO RAMPEADOR CON, S/M, 6806 CODIGO:6806,COMPOSICION:PLÁSTICO DIMENSIONES:013.00cmX023.00cmX003.00cm TIPO:JGTE SOLDADO RAMPEAD,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE SOLDADO RAMPEA FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,3 PZAS,JGTE SOLDADO RA",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=5; fila_inicio=1125; fila_fin=1136; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0093,"JGTE SET DE 4 CARROS, S/M, 2222-4 CODIGO:2222-4,COMPOSICION:PLÁSTICO DIMENSIONES:010.00cmX026.00cmX005.00cm TIPO:JGTE SET DE 4 CARROS,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE SET DE 4 CARRO FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:CAJA,4 PZAS,JGTE SET DE 4 CA",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=6; fila_inicio=1137; fila_fin=1148; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0094,"JGTE CARRO JEEP, S/M, 218 CODIGO:218,COMPOSICION:PLÁSTICO DIMENSIONES:016.00cmX010.00cmX007.00cm TIPO:JGTE CARRO JEEP,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE CARRO JEEP FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,JGTE CARRO JEEP",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=7; fila_inicio=1149; fila_fin=1160; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0095,"JGTE SET DE AEROPUERTO (AVI, S/M, 665F CODIGO:665F,COMPOSICION:PLÁSTICO DIMENSIONES:021.00cmX024.00cmX003.00cm TIPO:1 extinguidor,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:1 extinguidor, FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTACIÓN:BLISTER,4 PZAS,1 extingu",95030095,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,hoja=Hoja1; serie=8; fila_inicio=1161; fila_fin=1172; descripcion_partida=- - Presentados en juegos o surtidos o en panoplias
SUNAT-0096,"JGTE ESPADA LANZA DISCO CON, S/M, 5617 CODIGO:5617,COMPOSICION:PLÁSTICO DIMENSIONES:017.00cmX039.00cmX004.00cm TIPO:JGTE ESPADA LANZA DI,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE ESPADA LANZA D FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,5 PZAS,JGTE ESPADA LAN",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=9; fila_inicio=1173; fila_fin=1184; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0097,"JUGUETE PISTOLA (CON BOTELL, S/M, M11-3 CODIGO:M11-3,COMPOSICION:PLÁSTICO DIMENSIONES:017.00cmX026.00cmX004.00cm TIPO:JUGUETE PISTOLA (CON,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JUGUETE PISTOLA (CO FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BLISTER,9 PZAS,JUGUETE PISTO",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=10; fila_inicio=1185; fila_fin=1196; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0098,"JGTE CAMION VOLQUETE, S/M, 856-14 CODIGO:856-14,COMPOSICION:PLÁSTICO DIMENSIONES:019.00cmX005.00cmX021.00cm TIPO:JGTE CAMION VOLQUETE,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE CAMION VOLQUET FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,JGTE CAMION VOLQUETE",95030099,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,"hoja=Hoja1; serie=11; fila_inicio=1197; fila_fin=1208; descripcion_partida=DEMAS JUGUETES;MODELOS REDUCIDOS,SIMILARES,D'ENTRETENIMIENTO"
SUNAT-0099,"JGTE ROBOT EN BOLSA, S/M, 500 CODIGO:500,COMPOSICION:PLÁSTICO DIMENSIONES:013.00cmX018.00cmX005.00cm TIPO:JGTE ROBOT EN BOLSA,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE ROBOT EN BOLSA FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO,PRESENTA:BOLSA,2 PZAS,JGTE ROBOT EN B",95030093,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,hoja=Hoja1; serie=12; fila_inicio=1209; fila_fin=1220; descripcion_partida=- - Que representen animales o seres no humanos
SUNAT-0100,"JGTE SET DE COCINA CON ACCE, S/M, 6614 CODIGO:6614,COMPOSICION:PLÁSTICO DIMENSIONES:021.00cmX034.00cmX004.00cm TIPO:JGTE SET DE COCINA C,FUNCIONES:CON 2 O MAS ACTIVIDADES,ACCESORIOS:JGTE SET DE COCINA FUENTE DE MOVI:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑA,PRESENTA:BLISTER,11 PZAS,JGTE SET DE",95030095,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,hoja=Hoja1; serie=13; fila_inicio=1221; fila_fin=1232; descripcion_partida=- - Presentados en juegos o surtidos o en panoplias
